瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
131,没林,2024-11-18 01:00,3.5,,36,3.5
131,没林,2024-11-18 02:00,2.9,,35,3
131,没林,2024-11-18 03:00,2.6,,35,2.5
131,没林,2024-11-18 04:00,2.4,,34,2
131,没林,2024-11-18 05:00,2.2,,32,1.7
131,没林,2024-11-18 06:00,1.7,,31,1.2
131,没林,2024-11-18 07:00,1.5,,33,1.1
131,没林,2024-11-18 08:00,1.8,,30,1.8
131,没林,2024-11-18 09:00,3.2,,27,6.6
131,没林,2024-11-18 10:00,3.5,,22,12.2
131,没林,2024-11-18 11:00,4.5,,22,15.8
131,没林,2024-11-18 12:00,5.1,,21,19
131,没林,2024-11-18 13:00,6,,21,20.3
131,没林,2024-11-18 14:00,6.9,,20,20.2
131,没林,2024-11-18 15:00,7.5,,20,18.1
131,没林,2024-11-18 16:00,7.5,,20,11.7
131,没林,2024-11-18 17:00,6.5,,21,7.6
131,没林,2024-11-18 18:00,5.9,,25,5.9
131,没林,2024-11-18 19:00,5,,28,4.9
131,没林,2024-11-18 20:00,4.5,,29,4.1
131,没林,2024-11-18 21:00,3.4,,35,3.2
131,没林,2024-11-18 22:00,3.2,,37,2.9
131,没林,2024-11-18 23:00,2.4,,39,2.7
131,没林,2024-11-19 00:00,1.6,,47,2.5
131,没林,2024-11-19 01:00,.6,,52,2.2
131,没林,2024-11-19 02:00,.6,,48,2
131,没林,2024-11-19 03:00,.5,,51,1.7
131,没林,2024-11-19 04:00,.3,,55,1.7
131,没林,2024-11-19 05:00,0,,57,1.6
131,没林,2024-11-19 06:00,-.2,,60,1.5
131,没林,2024-11-19 07:00,-.2,,60,1.3
131,没林,2024-11-19 08:00,.4,,60,2
131,没林,2024-11-19 09:00,2.7,,55,6.8
131,没林,2024-11-19 10:00,5.2,,52,12.8
131,没林,2024-11-19 11:00,8.6,,45,19.1
131,没林,2024-11-19 12:00,11.2,,43,18.5
131,没林,2024-11-19 13:00,11.5,,43,18
131,没林,2024-11-19 14:00,13.2,,39,21.4
131,没林,2024-11-19 15:00,14,,39,20.1
131,没林,2024-11-19 16:00,12.6,,42,14.5
131,没林,2024-11-19 17:00,12.1,,42,11.9
131,没林,2024-11-19 18:00,11.3,,44,10.1
131,没林,2024-11-19 19:00,9.8,,47,8.1
131,没林,2024-11-19 20:00,9,,48,7.1
131,没林,2024-11-19 21:00,8.3,,49,6.4
131,没林,2024-11-19 22:00,7.8,,51,6
131,没林,2024-11-19 23:00,6.5,,54,5.5
131,没林,2024-11-20 00:00,6.4,,54,5.3
131,没林,2024-11-20 01:00,6,,55,4.9
131,没林,2024-11-20 02:00,5,,62,4.1
131,没林,2024-11-20 03:00,4,,69,3.7
131,没林,2024-11-20 04:00,3.7,,70,3.2
131,没林,2024-11-20 05:00,2.7,,76,2.9
131,没林,2024-11-20 06:00,2.8,,77,2.9
131,没林,2024-11-20 07:00,2.6,,77,3.1
131,没林,2024-11-20 08:00,3,,73,4
131,没林,2024-11-20 09:00,3.7,,73,7.5
131,没林,2024-11-20 10:00,6.2,,62,11.8
131,没林,2024-11-20 11:00,7,,54,10.8
131,没林,2024-11-20 12:00,7.9,,50,12.3
131,没林,2024-11-20 13:00,9.3,,50,14.1
131,没林,2024-11-20 14:00,10.7,,47,15.6
131,没林,2024-11-20 15:00,10.2,,48,12.8
131,没林,2024-11-20 16:00,10.3,,49,11.6
131,没林,2024-11-20 17:00,10.2,,50,10.5
131,没林,2024-11-20 18:00,10.1,,52,10.1
131,没林,2024-11-20 19:00,9.6,,55,9.8
131,没林,2024-11-20 20:00,9.6,,56,9.5
131,没林,2024-11-20 21:00,9.5,0,58,9
131,没林,2024-11-20 22:00,9.4,,59,9.1
131,没林,2024-11-20 23:00,8.8,,63,8.3
131,没林,2024-11-21 00:00,8.8,,64,8.6
131,没林,2024-11-21 01:00,8.3,,67,8.4
131,没林,2024-11-21 02:00,7.9,,70,7.3
131,没林,2024-11-21 03:00,7,,74,6.6
131,没林,2024-11-21 04:00,7,,75,6.4
131,没林,2024-11-21 05:00,6.1,,77,5.6
131,没林,2024-11-21 06:00,6.5,,77,6.3
131,没林,2024-11-21 07:00,6.5,,79,6.1
131,没林,2024-11-21 08:00,6.9,,78,7.3
131,没林,2024-11-21 09:00,7.9,,75,9.1
131,没林,2024-11-21 10:00,9.4,,70,12.2
131,没林,2024-11-21 11:00,10.5,,68,13.3
131,没林,2024-11-21 12:00,11.3,,65,14
131,没林,2024-11-21 13:00,12.1,,62,13.3
131,没林,2024-11-21 14:00,13.1,,60,15.8
131,没林,2024-11-21 15:00,13.6,0,57,15
131,没林,2024-11-21 16:00,13.6,,58,13.1
131,没林,2024-11-21 17:00,13.3,,58,11.6
131,没林,2024-11-21 18:00,12.8,,53,9.6
131,没林,2024-11-21 19:00,12.3,,55,8.8
131,没林,2024-11-21 20:00,11.8,,58,9.1
131,没林,2024-11-21 21:00,11.4,,61,9.6
131,没林,2024-11-21 22:00,11.5,,62,9.8
131,没林,2024-11-21 23:00,11.3,,65,9.5
131,没林,2024-11-22 00:00,10.3,0,68,7.9
131,没林,2024-11-22 01:00,10.6,,67,8.3
131,没林,2024-11-22 02:00,9.9,,58,7
131,没林,2024-11-22 03:00,8.6,0,48,5.8
131,没林,2024-11-22 04:00,7.7,,53,5
131,没林,2024-11-22 05:00,7.3,,55,4.5
131,没林,2024-11-22 06:00,7,,54,4.3
131,没林,2024-11-22 07:00,6.5,,55,4
131,没林,2024-11-22 08:00,6.8,,56,4.5
131,没林,2024-11-22 09:00,7.5,,50,8.3
131,没林,2024-11-22 10:00,8.7,,39,13.9
131,没林,2024-11-22 11:00,9.5,,31,18.2
131,没林,2024-11-22 12:00,9.9,,34,20.9
131,没林,2024-11-22 13:00,10.5,,31,22.5
131,没林,2024-11-22 14:00,10.8,,32,21.8
131,没林,2024-11-22 15:00,11,,33,19.3
131,没林,2024-11-22 16:00,10.3,,33,13.1
131,没林,2024-11-22 17:00,9.1,,34,9.2
131,没林,2024-11-22 18:00,8.1,,40,7.1
131,没林,2024-11-22 19:00,7.4,,44,6
131,没林,2024-11-22 20:00,6.8,,46,5.4
131,没林,2024-11-22 21:00,6.4,,45,4.5
131,没林,2024-11-22 22:00,6.3,,47,4
131,没林,2024-11-22 23:00,5.3,,54,3.7
131,没林,2024-11-23 00:00,3.7,,63,3.2
131,没林,2024-11-23 01:00,3.3,,64,2.8
131,没林,2024-11-23 02:00,2.7,,67,2.5
131,没林,2024-11-23 03:00,2.5,,66,2.4
131,没林,2024-11-23 04:00,2,,68,2.5
131,没林,2024-11-23 05:00,1.7,,68,2.2
131,没林,2024-11-23 06:00,2,,67,2.5
131,没林,2024-11-23 07:00,1.7,,67,2.7
131,没林,2024-11-23 08:00,1.8,,67,3
131,没林,2024-11-23 09:00,2.4,,63,4.7
131,没林,2024-11-23 10:00,5.1,,55,11.4
131,没林,2024-11-23 11:00,7,,52,15.5
131,没林,2024-11-23 12:00,9.6,,43,18.6
131,没林,2024-11-23 13:00,10.4,,39,18.4
131,没林,2024-11-23 14:00,11.5,,36,20.3
131,没林,2024-11-23 15:00,12.1,,34,18.8
131,没林,2024-11-23 16:00,12.1,,34,13.1
131,没林,2024-11-23 17:00,11.1,,36,9.5
131,没林,2024-11-23 18:00,9.8,,41,7
131,没林,2024-11-23 19:00,9.1,,43,6
131,没林,2024-11-23 20:00,8.2,,46,5.3
131,没林,2024-11-23 21:00,7,,51,4.5
131,没林,2024-11-23 22:00,6,,57,4.4
131,没林,2024-11-23 23:00,5,,61,3.9
131,没林,2024-11-24 00:00,5,,60,3.5
131,没林,2024-11-24 01:00,4.5,,62,3.2
131,没林,2024-11-24 02:00,4,,66,2.9
131,没林,2024-11-24 03:00,4,,67,2.9
131,没林,2024-11-24 04:00,3.4,,69,2.8
131,没林,2024-11-24 05:00,3.7,,70,2.7
131,没林,2024-11-24 06:00,2.7,,73,2.5
131,没林,2024-11-24 07:00,2.4,,75,2.5
131,没林,2024-11-24 08:00,2.6,,75,3
131,没林,2024-11-24 09:00,4.4,,69,6.9
131,没林,2024-11-24 10:00,6.5,,63,12.9
131,没林,2024-11-24 11:00,9.1,,55,18.1
131,没林,2024-11-24 12:00,10.5,,50,20.8
131,没林,2024-11-24 13:00,12,,46,22.7
131,没林,2024-11-24 14:00,13.1,,41,22.3
131,没林,2024-11-24 15:00,13.7,,41,20.2
131,没林,2024-11-24 16:00,13.5,,32,14.2
131,没林,2024-11-24 17:00,12.1,,38,10.1
131,没林,2024-11-24 18:00,10.8,,41,7.6
131,没林,2024-11-24 19:00,9.6,,51,6.5
131,没林,2024-11-24 20:00,8.6,,53,5.8
131,没林,2024-11-24 21:00,7.6,,57,5.1
131,没林,2024-11-24 22:00,6.8,,63,4.8
131,没林,2024-11-24 23:00,6,,67,4.3
131,没林,2024-11-25 00:00,5.5,,69,4
131,没林,2024-11-25 01:00,5.5,,68,3.7
131,没林,2024-11-25 02:00,4.4,,73,3.4
131,没林,2024-11-25 03:00,4.2,,74,3.2
131,没林,2024-11-25 04:00,3.5,,77,2.7
131,没林,2024-11-25 05:00,3.6,,76,2.7
131,没林,2024-11-25 06:00,3.7,,75,3
131,没林,2024-11-25 07:00,3.7,,75,3
131,没林,2024-11-25 08:00,3.9,,74,3.7
131,没林,2024-11-25 09:00,6.1,,68,7.7
131,没林,2024-11-25 10:00,8.5,,60,14.1
131,没林,2024-11-25 11:00,11.3,,55,18.2
131,没林,2024-11-25 12:00,13.8,,49,22.1
131,没林,2024-11-25 13:00,16.1,,43,23.2
131,没林,2024-11-25 14:00,16.7,,36,20.8
131,没林,2024-11-25 15:00,16.4,,38,17.7
131,没林,2024-11-25 16:00,15.2,,42,14.3
131,没林,2024-11-25 17:00,14.5,,44,11.8
131,没林,2024-11-25 18:00,14.1,,48,10.4
131,没林,2024-11-25 19:00,13.8,,52,10.3
131,没林,2024-11-25 20:00,13.8,,52,10.6
131,没林,2024-11-25 21:00,13.5,,52,10.5
131,没林,2024-11-25 22:00,13.3,,51,10.5
131,没林,2024-11-25 23:00,13.1,,51,10.6
131,没林,2024-11-26 00:00,12.1,0,60,9.9
131,没林,2024-11-26 01:00,11.1,,72,9.8
131,没林,2024-11-26 02:00,10.6,,79,9.8
131,没林,2024-11-26 03:00,9.8,6.7,86,10
131,没林,2024-11-26 04:00,9.6,,89,10.1
131,没林,2024-11-26 05:00,9.6,,91,10
131,没林,2024-11-26 06:00,9.6,9.7,91,10
131,没林,2024-11-26 07:00,9.4,,91,10
131,没林,2024-11-26 08:00,9.6,,91,10
131,没林,2024-11-26 09:00,9.8,4.1,89,10.1
131,没林,2024-11-26 10:00,9.8,,80,10.6
131,没林,2024-11-26 11:00,9.8,,73,11.6
131,没林,2024-11-26 12:00,10.3,.7,55,12
131,没林,2024-11-26 13:00,10,,44,11.6
131,没林,2024-11-26 14:00,10.3,,37,14.1
131,没林,2024-11-26 15:00,8.3,,48,9.6
131,没林,2024-11-26 16:00,6.8,,64,9
131,没林,2024-11-26 17:00,7,,55,8.1
131,没林,2024-11-26 18:00,6.4,0,56,6.8
131,没林,2024-11-26 19:00,6.5,,52,6
131,没林,2024-11-26 20:00,6.3,,58,6.3
131,没林,2024-11-26 21:00,6,0,60,6.4
131,没林,2024-11-26 22:00,5,,70,6
131,没林,2024-11-26 23:00,5,,69,6.1
131,没林,2024-11-27 00:00,4.9,0,71,6
131,没林,2024-11-27 01:00,3.5,,82,6
131,没林,2024-11-27 02:00,3.2,,82,5.6
131,没林,2024-11-27 03:00,3,.4,72,4.5
131,没林,2024-11-27 04:00,2.6,,70,4.8
131,没林,2024-11-27 05:00,1.7,,85,4.3
131,没林,2024-11-27 06:00,2.5,.2,78,4
131,没林,2024-11-27 07:00,2.9,,69,3.4
131,没林,2024-11-27 08:00,3,,59,4
131,没林,2024-11-27 09:00,1.3,.3,84,3.8
131,没林,2024-11-27 10:00,1.7,,84,6
131,没林,2024-11-27 11:00,1.6,,85,6.1
131,没林,2024-11-27 12:00,2.9,.6,79,10.1
131,没林,2024-11-27 13:00,3,,78,9.3
131,没林,2024-11-27 14:00,1.2,,87,5.7
131,没林,2024-11-27 15:00,3.2,1.2,77,8.1
131,没林,2024-11-27 16:00,1.7,,87,5.9
131,没林,2024-11-27 17:00,.5,,88,1.1
131,没林,2024-11-27 18:00,.6,3.8,86,3
131,没林,2024-11-27 19:00,.6,,89,3.1
131,没林,2024-11-27 20:00,.6,,89,3.7
131,没林,2024-11-27 21:00,.8,.9,90,3.5
131,没林,2024-11-27 22:00,1.1,,83,2.8
131,没林,2024-11-27 23:00,.8,,87,3.5
131,没林,2024-11-28 00:00,1,0,87,3.5
131,没林,2024-11-28 01:00,1,,88,3.1
131,没林,2024-11-28 02:00,1.2,,87,3.3
131,没林,2024-11-28 03:00,1.3,.8,84,3.5
131,没林,2024-11-28 04:00,1.7,,79,3.5
131,没林,2024-11-28 05:00,1.2,,86,3.5
131,没林,2024-11-28 06:00,1.7,.3,86,3.7
131,没林,2024-11-28 07:00,1.6,,88,3.2
131,没林,2024-11-28 08:00,2,,86,3.5
131,没林,2024-11-28 09:00,3.4,.6,79,4.9
131,没林,2024-11-28 10:00,4.5,,72,8.5
131,没林,2024-11-28 11:00,4.4,,77,7.8
131,没林,2024-11-28 12:00,4.8,.2,77,7.7
131,没林,2024-11-28 13:00,4.2,,81,7.4
131,没林,2024-11-28 14:00,4,,83,7
131,没林,2024-11-28 15:00,4.5,.5,80,7.3
131,没林,2024-11-28 16:00,2.9,,86,6
131,没林,2024-11-28 17:00,2.5,,84,5.4
131,没林,2024-11-28 18:00,2.2,2.4,85,5.1
131,没林,2024-11-28 19:00,2.1,,84,4.8
131,没林,2024-11-28 20:00,2.4,,80,4.8
131,没林,2024-11-28 21:00,2.4,,80,4.9
131,没林,2024-11-28 22:00,2.5,,78,5
131,没林,2024-11-28 23:00,2.2,,78,4.3
131,没林,2024-11-29 00:00,2.2,,76,4.5
131,没林,2024-11-29 01:00,1.9,,76,4.2
131,没林,2024-11-29 02:00,1.6,,66,3.9
131,没林,2024-11-29 03:00,1,,61,3.4
131,没林,2024-11-29 04:00,.6,,63,3.2
131,没林,2024-11-29 05:00,.1,,65,2.5
131,没林,2024-11-29 06:00,.4,,60,2.8
131,没林,2024-11-29 07:00,.2,,62,2.2
131,没林,2024-11-29 08:00,0,,71,1.8
131,没林,2024-11-29 09:00,.7,,66,4.4
131,没林,2024-11-29 10:00,1.8,,60,9.3
131,没林,2024-11-29 11:00,2.5,,55,12.6
131,没林,2024-11-29 12:00,3.3,,54,12.8
131,没林,2024-11-29 13:00,4.5,,55,13.2
131,没林,2024-11-29 14:00,4.5,,55,9.4
131,没林,2024-11-29 15:00,4.7,0,63,8.1
131,没林,2024-11-29 16:00,4,,73,7
131,没林,2024-11-29 17:00,3.5,,81,6
131,没林,2024-11-29 18:00,3.2,0,83,4.5
131,没林,2024-11-29 19:00,3.6,,81,5.3
131,没林,2024-11-29 20:00,3.7,,82,5.5
131,没林,2024-11-29 21:00,3.4,.1,86,5.1
131,没林,2024-11-29 22:00,3,,87,4
131,没林,2024-11-29 23:00,3.2,,87,4.5
131,没林,2024-11-30 00:00,3.1,,87,4.5
131,没林,2024-11-30 01:00,3.2,,79,3.4
131,没林,2024-11-30 02:00,3.2,,75,2.7
131,没林,2024-11-30 03:00,2.2,,80,2.2
131,没林,2024-11-30 04:00,1.7,,84,1.7
131,没林,2024-11-30 05:00,1.5,,87,1.6
131,没林,2024-11-30 06:00,1,,86,1.5
131,没林,2024-11-30 07:00,.6,,86,1.2
131,没林,2024-11-30 08:00,1.2,,85,1.5
131,没林,2024-11-30 09:00,2.4,,76,4.6
131,没林,2024-11-30 10:00,4.4,,68,10.5
131,没林,2024-11-30 11:00,5.9,,60,10.3
131,没林,2024-11-30 12:00,6.9,,60,9.8
131,没林,2024-11-30 13:00,7,,62,8.6
131,没林,2024-11-30 14:00,7,,63,8.3
131,没林,2024-11-30 15:00,7,0,61,8.3
131,没林,2024-11-30 16:00,7.4,,60,7.8
131,没林,2024-11-30 17:00,7,,64,6.6
131,没林,2024-11-30 18:00,6.6,,66,5
131,没林,2024-11-30 19:00,6.2,,70,5
131,没林,2024-11-30 20:00,5.7,,75,4
131,没林,2024-11-30 21:00,4.9,,79,3.7
131,没林,2024-11-30 22:00,4.5,,81,4.1
131,没林,2024-11-30 23:00,5.1,,80,4.5
131,没林,2024-12-01 00:00,5.5,,79,5.5
131,没林,2024-12-01 01:00,4.6,,83,4.4
131,没林,2024-12-01 02:00,4.7,,84,4.4
131,没林,2024-12-01 03:00,3.7,,86,3.4
131,没林,2024-12-01 04:00,3,,88,2.9
131,没林,2024-12-01 05:00,2.5,,89,2.5
131,没林,2024-12-01 06:00,2.3,,88,2.7
131,没林,2024-12-01 07:00,1.7,,88,2.7
131,没林,2024-12-01 08:00,1.7,,89,3.2
131,没林,2024-12-01 09:00,2.9,,86,5.8
131,没林,2024-12-01 10:00,4.4,,81,8.6
131,没林,2024-12-01 11:00,5.9,,79,10.9
131,没林,2024-12-01 12:00,7.8,,72,12.6
131,没林,2024-12-01 13:00,9.9,,65,14.6
131,没林,2024-12-01 14:00,10.8,,66,13.3
131,没林,2024-12-01 15:00,11.1,,66,11.8
131,没林,2024-12-01 16:00,11.3,,66,10.8
131,没林,2024-12-01 17:00,10.6,,71,9.4
131,没林,2024-12-01 18:00,9.3,.1,78,8.1
131,没林,2024-12-01 19:00,8.6,,79,8.1
131,没林,2024-12-01 20:00,8.3,,79,8.1
131,没林,2024-12-01 21:00,8.1,,80,7
131,没林,2024-12-01 22:00,8.9,,79,6.5
131,没林,2024-12-01 23:00,7,,84,6.3
131,没林,2024-12-02 00:00,7,,85,5.5
131,没林,2024-12-02 01:00,6,,87,4.9
131,没林,2024-12-02 02:00,5.6,,88,4.3
131,没林,2024-12-02 03:00,5.4,,88,4
131,没林,2024-12-02 04:00,4.6,,90,3.7
131,没林,2024-12-02 05:00,3.9,,91,3.4
131,没林,2024-12-02 06:00,4,,90,3.2
131,没林,2024-12-02 07:00,3,,90,3
131,没林,2024-12-02 08:00,3.2,,92,3.4
131,没林,2024-12-02 09:00,5,,88,5.6
131,没林,2024-12-02 10:00,8.3,,76,11.5
131,没林,2024-12-02 11:00,9.5,,72,12.7
131,没林,2024-12-02 12:00,12.6,,64,15.6
131,没林,2024-12-02 13:00,14.8,,62,17.6
131,没林,2024-12-02 14:00,15.4,,59,16.2
131,没林,2024-12-02 15:00,16,,55,15.5
131,没林,2024-12-02 16:00,15.1,,58,12.5
131,没林,2024-12-02 17:00,11.8,,65,10.1
131,没林,2024-12-02 18:00,11,,65,8.5
131,没林,2024-12-02 19:00,9.7,,65,7.4
131,没林,2024-12-02 20:00,8.8,,65,6.4
131,没林,2024-12-02 21:00,8.1,,63,5.8
131,没林,2024-12-02 22:00,7.1,,64,5.3
131,没林,2024-12-02 23:00,6.1,,62,4.6
131,没林,2024-12-03 00:00,4.8,,62,3.7
131,没林,2024-12-03 01:00,4,,64,3.2
131,没林,2024-12-03 02:00,3.3,,62,2.7
131,没林,2024-12-03 03:00,2.5,,54,2
131,没林,2024-12-03 04:00,1.6,,56,1.5
131,没林,2024-12-03 05:00,1.1,,58,1.5
131,没林,2024-12-03 06:00,.8,,55,1.2
131,没林,2024-12-03 07:00,.6,,54,1.1
131,没林,2024-12-03 08:00,.5,,54,1.4
131,没林,2024-12-03 09:00,.8,,49,3.4
131,没林,2024-12-03 10:00,1.2,,44,4.9
131,没林,2024-12-03 11:00,3.3,,40,11
131,没林,2024-12-03 12:00,4.3,,29,13.8
131,没林,2024-12-03 13:00,5,,26,15.9
131,没林,2024-12-03 14:00,5.8,,26,15.7
131,没林,2024-12-03 15:00,5.7,,19,13.5
131,没林,2024-12-03 16:00,4.6,,25,7.3
131,没林,2024-12-03 17:00,3.5,,27,4.5
131,没林,2024-12-03 18:00,3.1,,29,2.9
131,没林,2024-12-03 19:00,2.7,,31,2
131,没林,2024-12-03 20:00,2.2,,35,1.6
131,没林,2024-12-03 21:00,1.8,,38,1.2
131,没林,2024-12-03 22:00,1.3,,42,1.1
131,没林,2024-12-03 23:00,1.2,,42,2.1
131,没林,2024-12-04 00:00,1.3,,41,2.5
131,没林,2024-12-04 01:00,1.6,,43,2.9
131,没林,2024-12-04 02:00,1.8,,41,3
131,没林,2024-12-04 03:00,1.7,0,51,3.2
131,没林,2024-12-04 04:00,1.3,,58,3.4
131,没林,2024-12-04 05:00,1.7,,51,3.4
131,没林,2024-12-04 06:00,1.5,0,56,3
131,没林,2024-12-04 07:00,1,,56,2
131,没林,2024-12-04 08:00,1.1,,57,1.4
131,没林,2024-12-04 09:00,2,,57,3.8
131,没林,2024-12-04 10:00,3.7,,30,9.3
131,没林,2024-12-04 11:00,4.4,,33,13.3
131,没林,2024-12-04 12:00,5.9,,34,15.4
131,没林,2024-12-04 13:00,7.1,,29,16.5
131,没林,2024-12-04 14:00,7,,30,15.4
131,没林,2024-12-04 15:00,7.3,,32,13
131,没林,2024-12-04 16:00,6.5,,36,8.5
131,没林,2024-12-04 17:00,5.8,,39,5.4
131,没林,2024-12-04 18:00,5.1,,42,3.7
131,没林,2024-12-04 19:00,4.9,,42,2.9
131,没林,2024-12-04 20:00,4.3,,48,2.5
131,没林,2024-12-04 21:00,3.7,,50,2.7
131,没林,2024-12-04 22:00,3.5,,53,3.6
131,没林,2024-12-04 23:00,3.2,,58,4
131,没林,2024-12-05 00:00,2.5,,59,2.7
131,没林,2024-12-05 01:00,2.2,,58,2.5
131,没林,2024-12-05 02:00,1.8,,62,1.6
131,没林,2024-12-05 03:00,1.2,,64,1.1
131,没林,2024-12-05 04:00,1.2,,65,1.8
131,没林,2024-12-05 05:00,.6,,70,1
131,没林,2024-12-05 06:00,.9,,70,2
131,没林,2024-12-05 07:00,1,,69,1.6
131,没林,2024-12-05 08:00,1,,68,1.5
131,没林,2024-12-05 09:00,2.4,,63,4
131,没林,2024-12-05 10:00,4,,57,9.3
131,没林,2024-12-05 11:00,6.6,,53,13.6
131,没林,2024-12-05 12:00,7,,51,12.7
131,没林,2024-12-05 13:00,8.5,,44,13.3
131,没林,2024-12-05 14:00,7.8,,46,10
131,没林,2024-12-05 15:00,8.1,,47,9.7
131,没林,2024-12-05 16:00,7.8,,48,7.9
131,没林,2024-12-05 17:00,6.9,,56,6
131,没林,2024-12-05 18:00,6.3,0,67,6
131,没林,2024-12-05 19:00,5.8,,75,6
131,没林,2024-12-05 20:00,5.8,,75,5.8
131,没林,2024-12-05 21:00,5.7,.1,76,5.9
131,没林,2024-12-05 22:00,5.3,,79,5.5
131,没林,2024-12-05 23:00,5.2,,81,5.5
131,没林,2024-12-06 00:00,4.9,.9,85,5.4
131,没林,2024-12-06 01:00,4.9,,85,5.3
131,没林,2024-12-06 02:00,4.3,,85,4.9
131,没林,2024-12-06 03:00,3.7,.6,85,3.9
131,没林,2024-12-06 04:00,3.4,,84,3.2
131,没林,2024-12-06 05:00,3.5,,78,2.5
131,没林,2024-12-06 06:00,2.5,,83,1.8
131,没林,2024-12-06 07:00,1.7,,85,1.5
131,没林,2024-12-06 08:00,1.8,,84,2.3
131,没林,2024-12-06 09:00,2.4,,79,3.9
131,没林,2024-12-06 10:00,4.1,,58,9.5
131,没林,2024-12-06 11:00,5,,41,13.6
131,没林,2024-12-06 12:00,6.4,,43,16.2
131,没林,2024-12-06 13:00,7.5,,33,16.2
131,没林,2024-12-06 14:00,6.9,,37,13.5
131,没林,2024-12-06 15:00,7,,34,12.9
131,没林,2024-12-06 16:00,6,,43,8.5
131,没林,2024-12-06 17:00,5.1,,53,6.6
131,没林,2024-12-06 18:00,4.5,,55,5.1
131,没林,2024-12-06 19:00,4,,58,4.2
131,没林,2024-12-06 20:00,3.7,,58,4
131,没林,2024-12-06 21:00,3.7,0,52,3.7
131,没林,2024-12-06 22:00,3,,55,2.4
131,没林,2024-12-06 23:00,2.4,,57,1.7
131,没林,2024-12-07 00:00,1.8,,56,1.5
131,没林,2024-12-07 01:00,1.7,,55,1
131,没林,2024-12-07 02:00,.9,,58,.6
131,没林,2024-12-07 03:00,.3,,60,.3
131,没林,2024-12-07 04:00,.3,,60,.3
131,没林,2024-12-07 05:00,-.7,,67,.1
131,没林,2024-12-07 06:00,-1,,74,0
131,没林,2024-12-07 07:00,-1.5,,70,-.2
131,没林,2024-12-07 08:00,-1.6,,74,-.2
131,没林,2024-12-07 09:00,-.7,,67,.4
131,没林,2024-12-07 10:00,.8,,57,4.7
131,没林,2024-12-07 11:00,2.7,,48,9.5
131,没林,2024-12-07 12:00,3.5,,48,13.3
131,没林,2024-12-07 13:00,5,,43,15.3
131,没林,2024-12-07 14:00,4.5,,44,9
131,没林,2024-12-07 15:00,4.4,,50,7.1
131,没林,2024-12-07 16:00,4.1,,55,6.5
131,没林,2024-12-07 17:00,3,,59,4
131,没林,2024-12-07 18:00,2.5,,59,3
131,没林,2024-12-07 19:00,2.2,,60,2.2
131,没林,2024-12-07 20:00,2,,57,1.8
131,没林,2024-12-07 21:00,1.8,,54,1
131,没林,2024-12-07 22:00,-.4,,85,1.3
131,没林,2024-12-07 23:00,-.9,,88,1.7
131,没林,2024-12-08 00:00,-.9,1.1,86,2
131,没林,2024-12-08 01:00,-.9,,79,2
131,没林,2024-12-08 02:00,-1.2,,77,1.1
131,没林,2024-12-08 03:00,-1.4,,74,.8
131,没林,2024-12-08 04:00,-1.8,,70,.3
131,没林,2024-12-08 05:00,-2.4,,72,.1
131,没林,2024-12-08 06:00,-2.1,,66,.1
131,没林,2024-12-08 07:00,-2.4,,71,0
131,没林,2024-12-08 08:00,-2.3,,68,-.2
131,没林,2024-12-08 09:00,-1.3,,58,.4
131,没林,2024-12-08 10:00,-.4,,55,4
131,没林,2024-12-08 11:00,.2,,56,10.3
131,没林,2024-12-08 12:00,2.1,,53,13.9
131,没林,2024-12-08 13:00,3,,44,15
131,没林,2024-12-08 14:00,3.9,,29,14.5
131,没林,2024-12-08 15:00,3.8,,25,12.1
131,没林,2024-12-08 16:00,3.9,,33,6.5
131,没林,2024-12-08 17:00,2.7,,39,3.2
131,没林,2024-12-08 18:00,1.9,,44,1.7
131,没林,2024-12-08 19:00,1.7,,46,1.1
131,没林,2024-12-08 20:00,1.5,,48,.5
131,没林,2024-12-08 21:00,1,,48,.4
131,没林,2024-12-08 22:00,.6,,53,.1
131,没林,2024-12-08 23:00,-.3,,59,0
131,没林,2024-12-09 00:00,-1,,63,-.3
131,没林,2024-12-09 01:00,-1.3,,65,-.3
131,没林,2024-12-09 02:00,-1.8,,70,-.5
131,没林,2024-12-09 03:00,-2.3,,72,-.7
131,没林,2024-12-09 04:00,-2.8,,76,-.7
131,没林,2024-12-09 05:00,-3,,74,-.9
131,没林,2024-12-09 06:00,-3.1,,74,-.9
131,没林,2024-12-09 07:00,-3.3,,73,-1
131,没林,2024-12-09 08:00,-2.8,,73,-1
131,没林,2024-12-09 09:00,-1.3,,66,-.3
131,没林,2024-12-09 10:00,.8,,63,2.9
131,没林,2024-12-09 11:00,2.4,,56,9.7
131,没林,2024-12-09 12:00,4.1,,43,13.6
131,没林,2024-12-09 13:00,5.4,,45,14.2
131,没林,2024-12-09 14:00,5.4,,44,10.4
131,没林,2024-12-09 15:00,5.4,,47,8
131,没林,2024-12-09 16:00,5.5,,48,7
131,没林,2024-12-09 17:00,5.5,,49,5.5
131,没林,2024-12-09 18:00,5.3,,51,4.8
131,没林,2024-12-09 19:00,5.1,,52,4.6
131,没林,2024-12-09 20:00,5,,53,4.5
131,没林,2024-12-09 21:00,4.8,,55,4.3
131,没林,2024-12-09 22:00,4.6,,55,4.1
